Kennewick.O3,Kennewick.OZONE_AIRPACT4,WRF_4km_BCAA.Surface_pres_Pa,WRF_4km_BCAA.PBL_m,WRF_4km_BCAA.T_K,WRF_4km_BCAA.windspeed_m_per_s,WRF_4km_BCAA.WindDir_deg,WRF_4km_BCAA.RH_pct,Wildfire_smoke_caused_excess_ozone_YN,date
,65.2,98802.445,1489.1005,295.31485,4.103867,346.14148,28.5,N,2017-09-14 13:00:00
,66.6,98745.805,1772.1163,296.02572999999995,4.2244883,344.40146,26.6,N,2017-09-14 14:00:00
,60.2,98709.914,2067.8982,296.3756,4.128696,343.92868,24.7,N,2017-09-14 15:00:00
,52.7,98680.4,2364.1514,296.21094,4.4236083,342.82767,23.7,N,2017-09-14 16:00:00
,42.6,98683.984,2093.1213,295.28476,3.9938886,340.81537000000003,23.6,N,2017-09-14 17:00:00
,36.7,98680.46,498.62363,292.4024,2.5912669,326.40332,27.6,N,2017-09-14 18:00:00
,37.5,98711.23,271.95813,291.02032,2.9953635,301.452,29.0,N,2017-09-14 19:00:00
,38.5,98758.74,121.56291,289.50006,3.2460895,276.41418,29.9,N,2017-09-14 20:00:00
,38.8,98765.08,194.61351000000002,288.35922,3.2359421000000004,274.51443,31.4,N,2017-09-14 21:00:00
,39.4,98773.55,231.08305,287.57764,2.9905849,279.2514,32.5,N,2017-09-14 22:00:00
,38.9,98843.44,122.9,287.05782999999997,1.9075176,256.75192000000004,34.0,N,2017-09-14 23:00:00
,39.4,98945.664,73.02622,285.4165,3.5749068,310.33447,52.2,N,2017-09-15 00:00:00
,36.9,99006.11,54.37489300000001,286.75583,2.4676185,308.21057,47.9,N,2017-09-15 01:00:00
,35.4,99100.96,108.127945,284.20877,3.3077729,312.14844,54.8,N,2017-09-15 02:00:00
,32.9,99151.32,141.44168,283.1796,3.1599276,313.777,64.1,N,2017-09-15 03:00:00
,29.9,99272.37,177.48783999999998,282.80435,3.0625937000000003,320.9195,67.0,N,2017-09-15 04:00:00
,26.8,99327.44,146.8535,282.43936,2.5460990000000003,315.08148,68.3,N,2017-09-15 05:00:00
,28.3,99370.2,95.84508000000001,281.48584,2.8385732000000004,317.37158,71.3,N,2017-09-15 06:00:00
,35.7,99434.65,69.307755,284.82898,2.8260655,329.68987999999996,56.3,N,2017-09-15 07:00:00
,38.3,99442.82,461.84222,286.85852,3.6070358999999996,344.95624,46.3,N,2017-09-15 08:00:00
,38.3,99471.85,621.0388,288.34097,3.434367,350.13916,41.2,N,2017-09-15 09:00:00
,39.6,99486.39,765.6408,289.91927999999996,2.59174,347.50516,36.3,N,2017-09-15 10:00:00
,41.0,99457.1,1113.2631,291.8777,2.6360734,342.6463,31.6,N,2017-09-15 11:00:00
,42.7,99441.02,1428.5854,293.41733,3.3821921,356.10236000000003,27.1,N,2017-09-15 12:00:00
,43.6,99364.63,1753.0995,294.36185,3.5188922999999996,355.68695,24.8,N,2017-09-15 13:00:00
,44.3,99312.95,2103.9985,295.00232,3.6827910000000004,353.34308,23.0,N,2017-09-15 14:00:00
,45.1,99274.38,2336.5369,295.25723,3.7504182,356.18665,21.6,N,2017-09-15 15:00:00
,44.1,99240.95,2370.7117,295.1499,4.150518,6.2219543,20.2,N,2017-09-15 16:00:00
,37.2,99244.81,2105.299,294.15417,4.0256424,16.996002,20.9,N,2017-09-15 17:00:00
,31.3,99240.14,411.6182,290.9601,2.590908,26.209442000000003,25.8,N,2017-09-15 18:00:00
,25.2,99266.59,134.96649,290.91013,1.6487019,13.585114,26.2,N,2017-09-15 19:00:00
,22.4,99293.64,20.378883,289.10254,0.2243956,180.26814,29.7,N,2017-09-15 20:00:00
,33.2,99278.14,20.339745,288.3954,2.1248147,174.42282,28.9,N,2017-09-15 21:00:00
,36.9,99268.98,20.323372,288.67792000000003,1.4766701,178.12442,27.8,N,2017-09-15 22:00:00
,34.6,99295.336,20.090813,285.6664,1.4686233,118.10716000000001,36.2,N,2017-09-15 23:00:00
,30.7,99343.586,20.13005,285.73734,1.0850003000000001,121.82616000000002,38.3,N,2017-09-16 00:00:00
,26.5,99348.57,19.951164000000002,283.5488,1.2917451000000002,79.66943,45.9,N,2017-09-16 01:00:00
,26.1,99396.1,19.895798000000003,282.4848,0.36371297,218.05482,50.9,N,2017-09-16 02:00:00
,26.0,99408.414,19.85344,281.906,0.97075194,284.31714,53.5,N,2017-09-16 03:00:00
,26.1,99443.79,19.808418,281.40405,1.3540843,283.97598,55.6,N,2017-09-16 04:00:00
,25.3,99477.88,19.764511,280.82358,1.5434216,273.3517,57.9,N,2017-09-16 05:00:00
,22.6,99490.74,59.48760600000001,278.89108,2.7666712,271.90744,68.1,N,2017-09-16 06:00:00
,22.1,99534.24,65.29406,281.77554,2.3320026,278.04092,60.9,N,2017-09-16 07:00:00
,26.6,99530.766,221.7455,284.07925,1.9890866999999999,294.13504,54.3,N,2017-09-16 08:00:00
,31.0,99516.5,287.73596000000003,286.3003,2.3241028999999997,325.92886,48.5,N,2017-09-16 09:00:00
,36.8,99491.36,355.93976000000004,288.43018,2.9164488,347.65378,42.6,N,2017-09-16 10:00:00
,37.9,99441.45,481.11755,290.59963999999997,2.734163,339.36328,36.8,N,2017-09-16 11:00:00
,38.1,99372.21,663.72974,292.56644,2.8693720000000003,349.90604,30.7,N,2017-09-16 12:00:00
,38.7,99269.76,781.7022,294.04776,2.7441423,349.4022,25.2,N,2017-09-16 13:00:00
,40.0,99171.83,932.0945,295.26947,2.7187135,359.4293,22.2,N,2017-09-16 14:00:00
,41.5,99087.96,1054.4482,295.86008,2.331979,14.273223999999999,20.2,N,2017-09-16 15:00:00
,39.1,99006.445,982.3182400000001,295.91666000000004,2.1316803,27.8172,19.5,N,2017-09-16 16:00:00
,31.1,98956.01,578.9713,294.2751,1.1619421,11.316925,24.0,N,2017-09-16 17:00:00
,25.0,98903.48,20.62806,293.54082999999997,1.2596043,356.89212000000003,23.8,N,2017-09-16 18:00:00
,23.9,98914.57,20.548721,292.1316,0.9752347,286.34573,27.2,N,2017-09-16 19:00:00
,26.5,98901.33,20.398376000000003,289.97308,1.3635403999999998,293.49924,31.9,N,2017-09-16 20:00:00
,29.7,98866.31,28.261843,288.03983,2.6662743,258.96576,35.8,N,2017-09-16 21:00:00
,29.1,98807.664,20.222008,286.9,2.2014107999999997,284.9379,37.6,N,2017-09-16 22:00:00
,27.8,98758.26,60.848156,285.73636,2.5141970000000002,285.97302,40.1,N,2017-09-16 23:00:00
,31.3,98865.53,80.97674599999999,282.37282999999996,3.1996458,264.31497,58.3,N,2017-09-17 00:00:00
,33.8,98836.66,106.16768,281.99814,3.251594,265.85034,58.5,N,2017-09-17 01:00:00
,34.6,98825.72,118.87178999999999,281.98477,3.062353,254.47522999999998,58.4,N,2017-09-17 02:00:00
,33.7,98769.22,117.68907,281.52267,3.1183259999999997,265.6767,59.6,N,2017-09-17 03:00:00
,33.9,98773.086,123.39816,281.025,3.151376,267.73742999999996,61.1,N,2017-09-17 04:00:00
,33.4,98759.1,97.37037,280.7512,3.0502447999999998,258.0423,62.3,N,2017-09-17 05:00:00
,30.5,98759.086,84.62145,281.27518,2.8977150000000003,257.6066,58.7,N,2017-09-17 06:00:00
,28.9,98797.17,108.94828000000001,283.6557,2.122572,276.43317,51.8,N,2017-09-17 07:00:00
,29.4,98781.53,146.63759,286.16885,0.97617257,320.19614,43.5,N,2017-09-17 08:00:00
,34.6,98736.39,270.08945,287.85226,1.3948697,52.87668000000001,39.8,N,2017-09-17 09:00:00
,44.2,98700.445,723.61035,291.0329,0.7312479000000001,88.162384,31.4,N,2017-09-17 10:00:00
,47.9,98653.35,979.0074,293.4639,3.2820885000000004,242.34174,25.0,N,2017-09-17 11:00:00
,51.7,98593.555,1027.9171,295.0039,4.3293447,229.23917999999998,23.5,N,2017-09-17 12:00:00
,57.0,98497.0,1125.7930000000001,296.21628,4.9888959999999996,221.1715,25.3,N,2017-09-17 13:00:00
,54.9,98421.414,1433.9409,296.87262000000004,6.005624,219.15599,23.2,N,2017-09-17 14:00:00
,55.3,98344.59,1408.6045,296.9931,6.7521477,225.50536,23.3,N,2017-09-17 15:00:00
,44.6,98284.67,1211.173,296.8835,7.3853482999999995,229.34968999999998,22.4,N,2017-09-17 16:00:00
,30.7,98255.76,57.087242,295.7798,5.093977,228.66455,25.6,N,2017-09-17 17:00:00
,29.3,98239.89,938.3765,292.7514,4.32465,237.88551,32.3,N,2017-09-17 18:00:00
,26.7,98273.414,823.64453,293.45465,5.7401705000000005,246.92776,36.3,N,2017-09-17 19:00:00
,22.8,98313.44,537.538,291.85022000000004,4.908307,254.13016000000002,45.6,N,2017-09-17 20:00:00
,11.3,98303.305,224.00034,289.56055,3.2503006,233.5717,66.2,N,2017-09-17 21:00:00
,14.6,98296.21,671.4618,289.57697,5.9516773,211.56169,72.5,N,2017-09-17 22:00:00
,17.9,98275.44,537.5894,289.88675,9.004402,224.567,72.9,N,2017-09-17 23:00:00
,18.4,98287.24,390.5305,288.43045,6.952757400000001,228.79085,80.4,N,2017-09-18 00:00:00
,24.9,98233.35,393.59963999999997,288.05753,6.9711742,228.04506,78.2,N,2017-09-18 01:00:00
,26.6,98226.65,397.9153,288.35184,7.7453046,217.03746,77.1,N,2017-09-18 02:00:00
,24.2,98237.07,351.68622,287.20662999999996,4.7876625,234.34409,88.1,N,2017-09-18 03:00:00
,22.5,98293.02,189.03447,286.08957000000004,1.381183,331.348,89.9,N,2017-09-18 04:00:00
,29.0,98344.16,289.60544,286.10004,1.2059287,246.99481,89.0,N,2017-09-18 05:00:00
,31.9,98336.586,152.49051,284.40277000000003,2.915693,234.30087000000003,95.3,N,2017-09-18 06:00:00
,32.6,98404.3,249.23187000000001,286.33688,4.1370463,239.18681,76.4,N,2017-09-18 07:00:00
,34.0,98423.78,382.14423,287.1726,3.8597803,247.9012,71.4,N,2017-09-18 08:00:00
,34.5,98439.07,1092.1108,288.77393,3.8820753,254.55411,52.2,N,2017-09-18 09:00:00
,35.3,98418.95,1518.9539,290.27277000000004,4.927183,256.21502999999996,41.8,N,2017-09-18 10:00:00
,35.4,98387.414,1482.0767,290.87143,7.8263836,231.22,39.5,N,2017-09-18 11:00:00
,36.3,98361.86,1563.42,291.6117,9.262146000000001,231.70201,37.0,N,2017-09-18 12:00:00
,32.6,98282.266,1707.5848,292.1348,9.142619,234.59592999999998,35.5,N,2017-09-18 13:00:00
,28.9,98238.1,1694.9619,292.28778,8.580944,232.10877999999997,33.8,N,2017-09-18 14:00:00
40.0,25.0,98197.29,1879.5441,292.34427,7.981951700000001,235.49767999999997,33.9,N,2017-09-18 15:00:00
39.0,23.6,98158.57,1701.443,291.8997,7.5997386,239.01868,34.9,N,2017-09-18 16:00:00
38.0,22.0,98130.32,1088.7081,290.85052,7.6612644,232.00322000000003,38.4,N,2017-09-18 17:00:00
35.0,22.5,98114.99,891.44385,288.96127,7.620062400000001,228.53177999999997,42.6,N,2017-09-18 18:00:00
34.0,11.2,98153.42,823.927,288.13593,8.046524,228.77167999999998,44.7,N,2017-09-18 19:00:00
34.0,27.8,98200.31,970.5076,287.66962,8.451462,239.07,48.4,N,2017-09-18 20:00:00
33.0,27.1,98210.195,982.988,286.49075,7.0227976,237.25246,56.6,N,2017-09-18 21:00:00
31.0,26.7,98151.77,934.085,285.54323999999997,9.0673,224.83946,61.9,N,2017-09-18 22:00:00
29.0,26.1,98096.96,809.25977,285.34756,10.265311,223.02537999999998,63.8,N,2017-09-18 23:00:00
29.0,26.6,98224.87,1034.2534,284.24185,6.2983475,225.55235,74.4,N,2017-09-19 00:00:00
26.0,27.9,98216.61,723.34106,283.85025,7.665922999999999,226.77866,71.8,N,2017-09-19 01:00:00
28.0,29.2,98216.72,652.9375,283.4245,7.716597599999999,219.93547,77.4,N,2017-09-19 02:00:00
26.0,28.4,98194.16,847.7217,283.2415,7.438795599999999,227.46329,76.4,N,2017-09-19 03:00:00
28.0,27.5,98238.35,743.3344,282.7748,5.8791614,218.6651,80.0,N,2017-09-19 04:00:00
27.0,27.2,98242.03,619.8449,283.0292,7.6874094,224.1555,75.0,N,2017-09-19 05:00:00
27.0,27.2,98248.445,692.6228,283.27,9.017082,227.73216000000002,72.0,N,2017-09-19 06:00:00
29.0,27.7,98296.09,134.05713,284.1527,8.838111999999999,228.13371,70.4,N,2017-09-19 07:00:00
,27.9,98336.016,561.15704,285.6894,9.449788,227.8164,61.9,N,2017-09-19 08:00:00
,27.3,98392.09,822.58813,286.2946,9.132926,234.91523999999998,60.1,N,2017-09-19 09:00:00
,27.4,98432.9,981.84204,287.33932000000004,6.303904,232.98834,56.7,N,2017-09-19 10:00:00
,27.9,98397.19,1253.826,288.18512000000004,7.370096,226.88701,50.7,N,2017-09-19 11:00:00
,28.3,98375.234,1383.4082,290.20508,8.42159,234.54234,45.5,N,2017-09-19 12:00:00
,28.8,98308.71,1727.9174,291.2774,9.391585000000001,230.66308999999998,40.5,N,2017-09-19 13:00:00
,29.7,98276.59,1514.6804,291.33972,10.695142,234.27993999999998,38.8,N,2017-09-19 14:00:00
,27.3,98284.22,529.571,288.64734,9.642909,225.47485,53.8,N,2017-09-19 15:00:00
,25.4,98202.88,41.04515,287.75473,7.458468400000001,199.87805,70.3,N,2017-09-19 16:00:00
,27.2,98201.414,101.59204,288.60532,10.223133,224.22572000000002,57.8,N,2017-09-19 17:00:00
,27.6,98203.234,1043.0719,287.9093,9.443809,232.18246000000002,57.9,N,2017-09-19 18:00:00
,27.6,98208.99,751.02765,286.87453999999997,11.317882,231.4361,62.5,N,2017-09-19 19:00:00
,27.1,98261.98,526.9812,286.18823,10.386558,231.11362000000003,64.1,N,2017-09-19 20:00:00
,26.7,98239.49,493.07397000000003,285.71002000000004,9.597569,227.29238999999998,64.8,N,2017-09-19 21:00:00
,27.0,98216.875,516.8912,285.6865,9.588092999999999,231.68967999999998,62.3,N,2017-09-19 22:00:00
,26.9,98188.586,387.87326,284.87973,8.978926,229.38428,65.9,N,2017-09-19 23:00:00
,26.6,98160.95,558.4401,284.97452000000004,9.626311,224.88977000000003,70.4,N,2017-09-20 00:00:00
,25.7,98140.76,380.53632000000005,284.6875,7.2128252999999996,222.09342999999998,71.4,N,2017-09-20 01:00:00
,23.5,98124.59,415.01962000000003,284.40887000000004,6.754265299999999,216.1799,73.0,N,2017-09-20 02:00:00
,22.4,98081.11,391.90814,282.76257000000004,6.917158000000001,205.45481999999998,81.6,N,2017-09-20 03:00:00
,22.2,98041.766,286.45398,282.03027000000003,5.9658623,197.73633999999998,89.9,N,2017-09-20 04:00:00
,21.0,98008.85,236.50238,281.67953,5.2447610000000005,198.83102,91.7,N,2017-09-20 05:00:00
,21.5,97938.61,192.16168000000002,281.72275,5.4217505,198.39789,89.3,N,2017-09-20 06:00:00
,22.5,97992.625,154.85693,283.34482,5.9130405999999995,205.65135,79.7,N,2017-09-20 07:00:00
,23.6,97941.93,317.10034,284.19882,5.478228,207.22081,76.2,N,2017-09-20 08:00:00
,25.9,97963.125,665.9184,285.71322999999995,5.7553706,234.5809,59.7,N,2017-09-20 09:00:00
,26.2,97946.47,746.0437,286.0685,3.6439873999999994,267.21567000000005,54.8,N,2017-09-20 10:00:00
,26.0,97957.125,1369.3308,286.7565,2.708018,286.54526,52.7,N,2017-09-20 11:00:00
,26.3,97990.78,1290.2823,286.8332,2.2680497,314.74667,51.3,N,2017-09-20 12:00:00
,26.6,98001.08,887.9914,286.18802,1.6269103999999999,229.627,60.8,N,2017-09-20 13:00:00
,27.6,98011.51,1134.4131,287.41147,2.270707,230.10826,53.6,N,2017-09-20 14:00:00
,27.9,97983.09,1212.076,288.43665,3.8293805,221.12363,48.0,N,2017-09-20 15:00:00
,28.9,98017.12,1412.1627,288.3596,4.364184,227.74426,46.2,N,2017-09-20 16:00:00
,28.2,98055.67,660.4313400000001,287.63437000000005,5.7431173,214.75782999999998,46.3,N,2017-09-20 17:00:00
,25.6,98076.516,506.2443,286.35532,7.0262966,205.97987,49.4,N,2017-09-20 18:00:00
,26.7,98167.125,321.68817,286.11682,6.882636,215.69817999999998,55.7,N,2017-09-20 19:00:00
,26.2,98226.37,293.78972999999996,286.75137,6.028949,229.4452,53.3,N,2017-09-20 20:00:00
,24.6,98288.27,337.66602,284.20297,3.8243542,263.3746,57.9,N,2017-09-20 21:00:00
,27.8,98329.38,171.16925,283.7778,4.1716557,250.28714,59.0,N,2017-09-20 22:00:00
,29.2,98390.05,188.56476999999998,282.99753,4.144899,260.291,61.1,N,2017-09-20 23:00:00
,,98343.97,210.11086,281.16104,4.0096693,253.57538,69.9,N,2017-09-21 00:00:00
,,98401.22,127.28055,280.57397000000003,3.8353116999999997,245.56652999999997,72.1,N,2017-09-21 01:00:00
,,98446.086,90.28159000000001,280.80927,4.313467500000001,226.44339,69.4,N,2017-09-21 02:00:00
,,98494.2,116.25626000000001,281.0249,5.310328,210.82494,72.7,N,2017-09-21 03:00:00
,,98547.5,132.4705,282.68777,4.610737,217.19035,65.3,N,2017-09-21 04:00:00
,,98565.016,128.98256999999998,280.85904,3.9095160000000004,225.41151000000002,72.4,N,2017-09-21 05:00:00
,,98608.09,149.53508,282.17862,3.2307292999999997,237.71923999999999,73.7,N,2017-09-21 06:00:00
,,98678.734,140.02634,282.58237,2.4778097000000003,241.60362,76.5,N,2017-09-21 07:00:00
,,98708.42,115.80861000000002,283.66757,1.9699531000000003,296.83617999999996,72.8,N,2017-09-21 08:00:00
,,98752.92,438.6605,284.70828,1.5401721000000002,338.3356,62.1,N,2017-09-21 09:00:00
,,98770.13,625.16187,286.14435,2.0520504,351.61252,55.7,N,2017-09-21 10:00:00
,,98767.63,1177.8479,287.3047,2.117229,358.46347000000003,50.8,N,2017-09-21 11:00:00
,,98760.03,1508.6508,288.30795,1.534749,356.10537999999997,46.8,N,2017-09-21 12:00:00
,,98720.516,1415.6503,288.8049,3.4697409,321.47042999999996,46.5,N,2017-09-21 13:00:00
,,98696.66,1385.0011,289.04467999999997,2.8341064,333.05362,44.3,N,2017-09-21 14:00:00
,,98670.586,1465.5166,289.45364,2.9405427000000004,336.29953,40.9,N,2017-09-21 15:00:00
,,98659.625,1436.0326,289.2293,2.1779422999999998,357.9398,41.5,N,2017-09-21 16:00:00
,,98673.9,1412.4174,288.24496,1.7948663,358.55877999999996,48.8,N,2017-09-21 17:00:00
,,98681.445,105.48268,287.17694,1.3027142,359.6486,46.6,N,2017-09-21 18:00:00
,,98724.34,20.164986,286.22876,0.8440065999999999,314.80005,48.4,N,2017-09-21 19:00:00
,,98755.72,20.082787,284.57315,2.080333,272.5958,53.9,N,2017-09-21 20:00:00
,,98756.59,71.11773000000001,283.35217,2.988251,250.93623,58.0,N,2017-09-21 21:00:00
,,98753.336,71.9201,282.74936,2.989849,252.12437000000003,60.2,N,2017-09-21 22:00:00
,,98782.555,62.24125,281.96057,2.8152728,266.38135,63.6,N,2017-09-21 23:00:00
,32.4,98948.71,282.64816,282.0008,3.0962925,265.57065,86.1,N,2017-09-22 00:00:00
,31.8,98955.055,235.48065,280.82802999999996,2.5283412999999997,288.23297,90.6,N,2017-09-22 01:00:00
,30.2,98991.6,160.45285,279.98357999999996,2.317941,289.14412999999996,93.5,N,2017-09-22 02:00:00
,27.5,98987.21,160.16415,279.77072000000004,2.722165,296.41476,94.6,N,2017-09-22 03:00:00
,23.5,99051.01,162.26009,279.93814,2.5049825,314.50333,95.3,N,2017-09-22 04:00:00
,18.2,99086.38,159.65782,279.59958,2.4135857000000005,321.6847,96.9,N,2017-09-22 05:00:00
,17.0,99103.766,156.14725,279.0643,2.4079373,317.63538,97.8,N,2017-09-22 06:00:00
,23.2,99165.54,203.60413,281.04385,2.7764943,326.13672,90.8,N,2017-09-22 07:00:00
,28.8,99179.266,378.88916,282.68042,2.9834526,337.5665,82.3,N,2017-09-22 08:00:00
,33.1,99206.2,539.63416,284.44815,2.8534076,342.83304,67.4,N,2017-09-22 09:00:00
,36.8,99212.75,644.1501,286.11365,2.7822473,347.59653,58.2,N,2017-09-22 10:00:00
,39.3,99196.4,862.92285,287.77187999999995,2.6154892000000003,350.01273,49.9,N,2017-09-22 11:00:00
,41.0,99183.6,1061.3441,289.20013,2.856893,341.8247,42.5,N,2017-09-22 12:00:00
,42.8,99117.85,1268.0282,290.37555,3.033064,339.11658,36.7,N,2017-09-22 13:00:00
,44.0,99078.14,1560.5652,291.14575,2.8708953999999998,340.20583999999997,32.6,N,2017-09-22 14:00:00
,44.3,99056.23,1911.2455,291.36972000000003,2.3095162,337.23413,30.8,N,2017-09-22 15:00:00
,43.8,99040.71,1837.4495,291.20108,1.7067029999999999,335.96353,29.9,N,2017-09-22 16:00:00
,35.4,99050.3,1284.4813,289.49703999999997,1.6364149,333.33572000000004,37.8,N,2017-09-22 17:00:00
,28.9,99048.43,20.30159,288.52286000000004,1.0911254,313.12686,35.9,N,2017-09-22 18:00:00
,37.2,99096.15,20.253677,287.4021,1.9395825,213.11885,38.4,N,2017-09-22 19:00:00
,40.1,99138.97,57.889816,286.29373,2.8857150000000003,210.97821000000002,40.2,N,2017-09-22 20:00:00
,38.4,99139.28,121.39200600000001,285.73697000000004,3.7192452000000005,213.41301,49.1,N,2017-09-22 21:00:00
,37.6,99125.17,170.31586000000001,286.119,4.409978,217.98417999999998,49.0,N,2017-09-22 22:00:00
,36.6,99124.03,122.04165,285.9261,4.522196299999999,205.4008,49.7,N,2017-09-22 23:00:00
,33.6,99144.49,94.01179,284.43564,2.4162958,251.58983999999998,59.5,N,2017-09-23 00:00:00
,33.4,99140.125,84.41931,284.25336,4.431815599999999,202.83745,61.1,N,2017-09-23 01:00:00
,32.9,99162.164,86.56195,283.7488,3.5906233999999997,218.6062,62.6,N,2017-09-23 02:00:00
,33.0,99189.36,118.58121000000001,283.52563,4.1418147,220.18591,67.4,N,2017-09-23 03:00:00
,35.5,99213.8,79.79853,282.80124,3.6699242999999995,236.70982,72.7,N,2017-09-23 04:00:00
,37.8,99236.086,68.82378,282.5586,3.5373377999999995,235.75256000000002,74.2,N,2017-09-23 05:00:00
,34.6,99257.78,77.55911,282.3834,3.9255052000000004,226.36105,73.6,N,2017-09-23 06:00:00
,34.0,99306.15,142.19146999999998,284.9475,3.8385403,210.08472999999998,65.3,N,2017-09-23 07:00:00
,38.1,99331.85,452.21768,287.41122,3.5116186000000003,214.29092000000003,56.1,N,2017-09-23 08:00:00
,41.7,99345.83,788.49316,289.00317,2.5482595,234.45926,49.9,N,2017-09-23 09:00:00
,44.1,99348.555,1038.7479,290.34357,2.4228098,251.55815,45.7,N,2017-09-23 10:00:00
,46.3,99330.15,1325.4036,291.62555,2.5317338,255.9265,41.1,N,2017-09-23 11:00:00
,47.7,99315.445,1663.3302,292.60513,2.5393705,257.0115,37.1,N,2017-09-23 12:00:00
,48.0,99269.24,1796.4029999999998,293.26302999999996,2.0575874,272.05374,34.4,N,2017-09-23 13:00:00
,47.9,99236.53,1834.8335,293.66677999999996,1.5218958,290.01627,32.9,N,2017-09-23 14:00:00
,47.7,99204.45,1846.9302,293.81964,1.0083998,325.77297999999996,31.9,N,2017-09-23 15:00:00
,46.8,99176.93,1693.7377,293.54572,1.5767318000000001,43.526579999999996,32.3,N,2017-09-23 16:00:00
,36.6,99182.59,453.6379,291.8745,2.262277,60.831635,40.9,N,2017-09-23 17:00:00
,35.5,99176.21,82.94509000000001,289.89313,2.0158536,110.53926000000001,43.1,N,2017-09-23 18:00:00
,42.5,99233.32,77.03686,288.7958,3.0507267000000002,171.23523,45.6,N,2017-09-23 19:00:00
,45.3,99273.35,61.642821999999995,288.4633,2.8648074,180.03368,45.5,N,2017-09-23 20:00:00
,46.7,99278.99,50.558341999999996,288.06372000000005,2.9167976,177.60814,46.1,N,2017-09-23 21:00:00
,46.9,99288.125,20.378677,287.89822000000004,2.76962,170.87228000000002,46.8,N,2017-09-23 22:00:00
,45.7,99316.33,20.282654,288.35245,1.5787815,155.22018,51.1,N,2017-09-23 23:00:00
,44.5,99332.39,62.203019999999995,285.44324,2.579961,186.79726000000002,55.3,N,2017-09-24 00:00:00
,40.7,99374.18,20.087975,284.6419,1.9201058999999998,275.54694,59.1,N,2017-09-24 01:00:00
,40.9,99406.42,19.921035999999997,282.55206,1.7941904999999998,271.92273,65.7,N,2017-09-24 02:00:00
,39.7,99417.22,19.975128,283.54467999999997,1.307557,271.1116,60.9,N,2017-09-24 03:00:00
,37.1,99452.36,19.94368,282.9854,1.0824614,262.29767000000004,63.8,N,2017-09-24 04:00:00
,34.9,99481.305,19.908279999999998,282.58517,1.2295757999999999,261.19855,64.7,N,2017-09-24 05:00:00
,34.0,99497.914,19.90873,282.55875,1.3145243999999998,244.92891,65.1,N,2017-09-24 06:00:00
,30.3,99540.5,30.807758000000003,284.4174,1.2468442,220.66689,65.7,N,2017-09-24 07:00:00
,27.5,99545.2,144.44324,287.00122000000005,0.56475097,32.86032,54.8,N,2017-09-24 08:00:00
,30.2,99555.945,304.82492,288.30453,1.5124838,10.934784,50.6,N,2017-09-24 09:00:00
,34.8,99556.195,503.73248,290.17456,1.7961285,1.7390442,45.8,N,2017-09-24 10:00:00
,39.7,99518.71,654.1861,292.0428,1.7960846000000001,8.366821,41.5,N,2017-09-24 11:00:00
,44.2,99484.16,794.3079,293.56976000000003,1.7972578000000001,26.734344,37.1,N,2017-09-24 12:00:00
,47.1,99420.63,1399.7605,294.73312000000004,1.8321551,27.199309999999997,32.9,N,2017-09-24 13:00:00
,47.3,99370.25,1678.7571,295.28925,1.4804614999999999,16.375519,30.7,N,2017-09-24 14:00:00
,46.7,99327.16,1702.098,295.46906,0.86073625,355.44754,29.0,N,2017-09-24 15:00:00
,45.0,99284.39,1476.5614,295.22278,0.1623733,332.5479,28.9,N,2017-09-24 16:00:00
